State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Leucopogon australis R.Br.,Leucopogon australis,native,Leucopogon australis R.Br.,Leucopogon australis,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Leucopogon collinus (Labill.) R.Br.,Leucopogon collinus,native,Leucopogon collinus (Labill.) R.Br.,Leucopogon collinus,native,(Labill.) R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Leucopogon ericoides (Sm.) R.Br.,Leucopogon ericoides,native,Leucopogon ericoides (Sm.) R.Br.,Leucopogon ericoides,native,(Sm.) R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Leucopogon fraseri A.Cunn.,Leucopogon fraseri,native,Leucopogon fraseri A.Cunn.,Leucopogon fraseri,native,A.Cunn.,accepted,Similar for the state flora and the APC,native,native,native
Leucopogon oreophilus J.M.Powell,Leucopogon oreophilus,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Leucopogon parviflorus (Andrews) Lindl.,Leucopogon parviflorus,native,Leucopogon parviflorus (Andrews) Lindl.,Leucopogon parviflorus,native,(Andrews) Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Leucopogon pilifer N.A.Wakef.,Leucopogon pilifer,native,Leucopogon pilifer N.A.Wakef.,Leucopogon pilifer,native,N.A.Wakef.,accepted,Similar for the state flora and the APC,native,native,native
Leucopogon rufus Lindl.,Leucopogon rufus,native,Leucopogon rufus Lindl.,Leucopogon rufus,NA,Lindl.,accepted,Not recorded on the APC as present in this state,native,native,native
Leucopogon virgatus (Labill.) R.Br. var. brevifolius Benth.,Leucopogon virgatus var. brevifolius,native,Leucopogon virgatus var. brevifolius Benth.,Leucopogon virgatus var. brevifolius,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Leucopogon virgatus (Labill.) R.Br. var. virgatus,Leucopogon virgatus var. virgatus,native,Leucopogon virgatus (Labill.) R.Br. var. virgatus,Leucopogon virgatus var. virgatus,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Levenhookia dubia Sond.,Levenhookia dubia,presumed extinct,Levenhookia dubia Sond.,Levenhookia dubia,presumed extinct,Sond.,accepted,Similar for the state flora and the APC,presumed extinct,not enough information to assign establishment means,not enough information to assign neither establishment means nor degree of establishment
Leycesteria formosa Wall.,Leycesteria formosa,introduced,Leycesteria formosa Wall.,Leycesteria formosa,naturalised,Wall.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Leymus arenarius (L.) Hochst.,Leymus arenarius,introduced,Leymus arenarius (L.) Hochst.,Leymus arenarius,naturalised,(L.) Hochst.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Libertia laurencei Hook.f.,Libertia laurencei,native,Libertia pulchella (R.Br.) Spreng.,Libertia pulchella,native,(R.Br.) Spreng.,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Libertia pulchella (R.Br.) Spreng. var. pulchella,Libertia pulchella var. pulchella,native,Libertia pulchella (R.Br.) Spreng. var. pulchella,Libertia pulchella var. pulchella,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Libertia pulchella (R.Br.) Spreng. var. pygmaea D.I.Morris,Libertia pulchella var. pygmaea,native,Libertia pulchella var. pygmaea D.I.Morris,Libertia pulchella var. pygmaea,native,D.I.Morris,accepted,Similar for the state flora and the APC,native,native,native
Ligustrum vulgare L.,Ligustrum vulgare,introduced,Ligustrum vulgare L.,Ligustrum vulgare,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Lilaeopsis novae-zelandiae (Gand.) A.W.Hill,Lilaeopsis novae-zelandiae,native,Lilaeopsis brisbanica A.R.Bean,Lilaeopsis brisbanica,NA,A.R.Bean,misapplied,Not recorded on the APC as present in this state,native,native,native
Lilaeopsis polyantha (Gand.) H.Eichler,Lilaeopsis polyantha,native,Lilaeopsis polyantha (Gand.) H.Eichler,Lilaeopsis polyantha,native,(Gand.) H.Eichler,accepted,Similar for the state flora and the APC,native,native,native
Limonium australe (R.Br.) Kuntze var. australe,Limonium australe var. australe,native,Limonium australe (R.Br.) Kuntze var. australe,Limonium australe var. australe,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Limonium australe (R.Br.) Kuntze var. baudinii (Lincz.) A.M.Gray,Limonium australe var. baudinii,native,Limonium australe var. baudinii (Lincz.) A.M.Gray,Limonium australe var. baudinii,native,(Lincz.) A.M.Gray,accepted,Similar for the state flora and the APC,native,native,native
Limonium sinuatum (L.) Mill.,Limonium sinuatum,introduced,Limonium sinuatum (L.) Mill.,Limonium sinuatum,NA,(L.) Mill.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Limosella australis R.Br.,Limosella australis,native,Limosella australis R.Br.,Limosella australis,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Linaria spuria (L.) Mill.,Linaria spuria,native,Kickxia spuria (L.) Dumort.,Kickxia spuria,doubtfully naturalised,(L.) Dumort.,nomenclatural synonym,"According to the state flora is native, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Linaria vulgaris Mill.,Linaria vulgaris,introduced,Linaria vulgaris Mill.,Linaria vulgaris,naturalised,Mill.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Lindsaea linearis Sw.,Lindsaea linearis,native,Lindsaea linearis Sw.,Lindsaea linearis,native,Sw.,accepted,Similar for the state flora and the APC,native,native,native
Lindsaea trichomanoides Dryand.,Lindsaea trichomanoides,native,Lindsaea trichomanoides Dryand.,Lindsaea trichomanoides,native,Dryand.,accepted,Similar for the state flora and the APC,native,native,native
Linum bienne Mill.,Linum bienne,introduced,Linum bienne Mill.,Linum bienne,naturalised,Mill.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Linum catharticum L.,Linum catharticum,introduced,Linum catharticum L.,Linum catharticum,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Linum marginale A.Cunn.,Linum marginale,native,Linum marginale A.Cunn.,Linum marginale,native,A.Cunn.,accepted,Similar for the state flora and the APC,native,native,native
Linum trigynum L.,Linum trigynum,native,Linum trigynum L.,Linum trigynum,naturalised,L.,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
Linum usitatissimum L.,Linum usitatissimum,introduced,Linum usitatissimum L.,Linum usitatissimum,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Liparophyllum exaltatum (Sol. ex Sims) Tippery & Les,Liparophyllum exaltatum,native,Liparophyllum exaltatum (Sol. ex Sims) Tippery & Les,Liparophyllum exaltatum,native,(Sol. ex Sims) Tippery & Les,accepted,Similar for the state flora and the APC,native,native,native
Liparophyllum exiguum (F.Muell.) Tippery & Les,Liparophyllum exiguum,native,Liparophyllum exiguum (F.Muell.) Tippery & Les,Liparophyllum exiguum,native,(F.Muell.) Tippery & Les,accepted,Similar for the state flora and the APC,native,native,native
Liparophyllum gunnii Hook.f.,Liparophyllum gunnii,native,Liparophyllum gunnii Hook.f.,Liparophyllum gunnii,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Lissanthe daphnoides (Sm.) R.Br.,Lissanthe daphnoides,native,Brachyloma daphnoides (Sm.) Benth.,Brachyloma daphnoides,NA,(Sm.) Benth.,nomenclatural synonym,Not recorded on the APC as present in this state,native,native,native
Lissanthe strigosa (Sm.) R.Br. subsp. subulata (R.Br.) J.M.Powell,Lissanthe strigosa subsp. subulata,native,Lissanthe strigosa subsp. subulata (R.Br.) J.M.Powell,Lissanthe strigosa subsp. subulata,native,(R.Br.) J.M.Powell,accepted,Similar for the state flora and the APC,native,native,native
Lithospermum officinale L.,Lithospermum officinale,introduced,Lithospermum officinale L.,Lithospermum officinale,doubtfully naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Lobelia anceps L.f.,Lobelia anceps,native,Lobelia anceps L.f.,Lobelia anceps,native,L.f.,accepted,Similar for the state flora and the APC,native,native,native
Lobelia browniana Schult.,Lobelia browniana,native,Lobelia browniana Schult.,Lobelia browniana,native,Schult.,accepted,Similar for the state flora and the APC,native,native,native
Lobelia dentata Cav.,Lobelia dentata,native,Lobelia dentata Cav.,Lobelia dentata,NA,Cav.,accepted,Not recorded on the APC as present in this state,native,native,native
Lobelia erinus L.,Lobelia erinus,introduced,Lobelia erinus L.,Lobelia erinus,NA,L.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Lobelia fluviatilis R.Br.,Lobelia fluviatilis,native,Isotoma fluviatilis (R.Br.) F.Muell. ex Benth.,Isotoma fluviatilis,native,(R.Br.) F.Muell. ex Benth.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Lobelia gibbosa Labill.,Lobelia gibbosa,native,Lobelia gibbosa Labill.,Lobelia gibbosa,native,Labill.,accepted,Similar for the state flora and the APC,native,native,native
Lobelia irrigua R.Br.,Lobelia irrigua,native,Lobelia irrigua R.Br.,Lobelia irrigua,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Lobelia pedunculata R.Br.,Lobelia pedunculata,native,Lobelia pedunculata R.Br.,Lobelia pedunculata,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Lobelia pratioides Benth.,Lobelia pratioides,native,Lobelia pratioides Benth.,Lobelia pratioides,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Lobelia rhombifolia de Vriese,Lobelia rhombifolia,native,Lobelia rhombifolia de Vriese,Lobelia rhombifolia,native,de Vriese,accepted,Similar for the state flora and the APC,native,native,native
Lobelia simplicicaulis R.Br.,Lobelia simplicicaulis,native,Lobelia simplicicaulis R.Br.,Lobelia simplicicaulis,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Lobelia surrepens Hook.f.,Lobelia surrepens,native,Lobelia surrepens Hook.f.,Lobelia surrepens,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Lobularia maritima (L.) Desv.,Lobularia maritima,native,Lobularia maritima (L.) Desv.,Lobularia maritima,naturalised,(L.) Desv.,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
Logfia gallica (L.) Coss. & Germ.,Logfia gallica,native,Logfia gallica (L.) Coss. & Germ.,Logfia gallica,naturalised,(L.) Coss. & Germ.,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
Lolium loliaceum (Bory & Chaub. ex Fauché) Hand.-Mazz.,Lolium loliaceum,introduced,Lolium loliaceum (Bory & Chaub.) Hand.-Mazz.,Lolium loliaceum,naturalised,(Bory & Chaub.) Hand.-Mazz.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Lolium multiflorum Lam.,Lolium multiflorum,introduced,Lolium multiflorum Lam.,Lolium multiflorum,naturalised,Lam.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Lolium perenne L.,Lolium perenne,introduced,Lolium perenne L.,Lolium perenne,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Lolium rigidum Gaudin,Lolium rigidum,introduced,Lolium rigidum Gaudin,Lolium rigidum,naturalised,Gaudin,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Lolium temulentum L. f. arvense (With.) Junge,Lolium temulentum f. arvense,introduced,Lolium temulentum f. arvense (With.) Junge,Lolium temulentum f. arvense,naturalised,(With.) Junge,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Lomandra longifolia Labill.,Lomandra longifolia,native,Lomandra longifolia Labill.,Lomandra longifolia,native,Labill.,accepted,Similar for the state flora and the APC,native,native,native
Lomandra nana (A.T.Lee) A.T.Lee,Lomandra nana,native,Lomandra nana (A.T.Lee) A.T.Lee,Lomandra nana,native,(A.T.Lee) A.T.Lee,accepted,Similar for the state flora and the APC,native,native,native
Lomaria patersonii Spreng.,Lomaria patersonii,native,Blechnum patersonii (R.Br.) Mett.,Blechnum patersonii,native,(R.Br.) Mett.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Lomatia fraseri R.Br.,Lomatia fraseri,introduced,Lomatia fraseri R.Br.,Lomatia fraseri,NA,R.Br.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Lomatia polymorpha R.Br.,Lomatia polymorpha,native,Lomatia polymorpha R.Br.,Lomatia polymorpha,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Lomatia tasmanica W.M.Curtis,Lomatia tasmanica,native,Lomatia tasmanica W.M.Curtis,Lomatia tasmanica,native,W.M.Curtis,accepted,Similar for the state flora and the APC,native,native,native
Lomatia tinctoria (Labill.) R.Br.,Lomatia tinctoria,native,Lomatia tinctoria (Labill.) R.Br.,Lomatia tinctoria,native,(Labill.) R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Lonicera japonica Thunb.,Lonicera japonica,introduced,Lonicera japonica Thunb.,Lonicera japonica,naturalised,Thunb.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Lonicera periclymenum L.,Lonicera periclymenum,introduced,Lonicera periclymenum L.,Lonicera periclymenum,doubtfully naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Lordhowea velleioides (A.Cunn. ex DC.) Schmidt-Leb.,Lordhowea velleioides,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Lotus angustissimus L.,Lotus angustissimus,introduced,Lotus angustissimus L.,Lotus angustissimus,native colonising,L.,accepted,"According to the state flora is introduced, while according to the APC is native colonising",introduced,introduced,not enough information to assign degree of establishment
Lotus australis Andrews,Lotus australis,native,Lotus australis Andrews,Lotus australis,native,Andrews,accepted,Similar for the state flora and the APC,native,native,native
