Site,Plot,reads_samp,Fire_Treatment,Tube,weight_mg,Sample_Type,Samplename_ITS,sample_num,barcode,OTU,count,resampled_count,resampled_date,kingdom,phylum,class,order,family,genus,species,n,score,SH_species,SH_gb_acc,SH_sh_acc,SH_type,identity,coverage,trophicMode,guild,confidenceRanking,growthForm,trait,notes,citationSource,unite_db_version,date_assigned,qbit_DNA_conc_ng_uL,guild2,exploration_type,Ecm_lineage,myco_reads,burn_reads,RA_samp,RA_total_reads,RA_total_Burn
NSMSEQCasWoo01,NSS01,18919,U,1,248,Soil,SMM0101,101,SMM0101-POW14852A1-AAGKYY3M5,ITSall_OTUa_985,28,3,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,NA,NA,1,1,Tylopilus_griseipurpureus,KM975484,SH1187267.08FU,reps_singleton,0.925795053003534,0.989399293286219,Pathotroph-Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Plant Saprotroph-Wood Saprotroph,Probable,Boletoid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.0014799936571700408,8.827794942934612e-5,2.4837888424656925e-4
NSMSEQCasWoo01,NSS01,18919,U,1,248,Soil,SMM0101,101,SMM0101-POW14852A1-AAGKYY3M5,ITSall_OTUa_407,27,1,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Pezoloma,Pezoloma_ericae,1,1,Pezoloma_ericae,UDB0557885,SH1523764.08FU,reps,0.993055555555556,1,Pathotroph-Symbiotroph,Bryophyte Parasite-Ectomycorrhizal-Ericoid Mycorrhizal,Probable,Microfungus,NULL,Included due to manual confirmation,"Dalpe Y. 1989. New Phytologist 113:523-527 ((https://doi.org/10.1111/j.1469-8137.1989.tb00364.x)); Vrålstad T, et al. 2000. New Phytologist 145:549-563 ((https://doi.org/10.1046/j.1469-8137.2000.00605.x; as ectomycorrhizal)); Baral HO, Krieglsteiner L. 2006. Acta Mycologica 41:11-20 ((https://doi.org/10.5586/am.2006.003; as bryophyte parasite)); Huhtinen S, et al. 2010. Nova Hedwigia 90:413-431 ((https://doi.org/10.1127/0029-5035/2010/0090-0413; as bryophyte parasite)), Bent E, et al. 2011. Applied and Environmental Microbiology 77:3351-3359 ((https://doi.org/10.1128/AEM.02575-10; as ectomycorrhizal)); Vohník M, et al. 2012. PLoS ONE 7:e39524 ((https://doi.org/10.1371/journal.pone.0039524; as ericoid mycorrhizae))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.0014271367408425393,8.512516552115518e-5,2.395082098091918e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_13,18,1,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,NA,14,0.933333333333333,Laccaria_sp,GQ921752,SH1553078.08FU,reps,0.990243902439024,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,short-distance_delicate,/laccaria,317180,112731,0.008341056533827619,5.6750110347436785e-5,1.5967213987279452e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_90,10,0,NA,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA,2,1,Tomentella_sp,DQ672323,SH1528514.08FU,reps,0.977168949771689,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Corticioid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,medium-distance_smooth,/tomentella-thelephora,317180,112731,0.004633920296570899,3.1527839081909326e-5,8.870674437377474e-5
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_85,477,32,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Ruhlandiella,NA,1,1,Ruhlandiella_sp,GU187839,SH1177497.08FU,reps_singleton,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,NULL,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,short-distance_coarse,/terfezia-peziza_depressa,317180,112731,0.22103799814643188,0.0015038779242070748,0.004231311706629055
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUd_1875,21,2,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,NA,1,1,Inocybe_sp,UDB0612393,SH2617408.08FU,reps_singleton,0.954314720812183,0.984771573604061,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,Sensu stricto (Matheny 2009).,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Matheny PB. 2009. McIlvainea 18:11-21 ((https://namyco.org/docs/3_Matheny.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,short-distance_delicate,/inocybe,317180,112731,0.009731232622798888,6.620846207200959e-5,1.8628416318492694e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_151,47,4,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA,2,1,Tomentella_sp,UDB003341,SH1502301.08FU,refs,0.981651376146789,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Corticioid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,EctoMycorrhizal,medium-distance_smooth,/tomentella-thelephora,317180,112731,0.021779425393883226,1.4818084368497383e-4,4.1692169855674126e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_648,42,2,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,NA,NA,NA,NA,NA,2,1,Glomeromycota_sp,MG664508,SH3590356.08FU,reps,0.928571428571429,0.972222222222222,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,112731,0.019462465245597776,1.3241692414401918e-4,3.725683263698539e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUc_95,30,2,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,1,1,Glomeromycota_sp,KM208145,SH1549811.08FU,reps,0.911458333333333,0.979166666666667,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,112731,0.013901760889712697,9.458351724572798e-5,2.661202331213242e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_688,11,1,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,42,1,Glomus_sp,UDB082268,SH2724634.08FU,reps,0.87434554973822,0.989528795811518,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,112731,0.005097312326227989,3.4680622990100256e-5,9.757741881115221e-5
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_2374,294,28,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Tubariomyces,NA,1,1,Tubariomyces_sp,KP641654,SH3232063.08FU,reps_singleton,0.979166666666667,0.984375,Symbiotroph,Ectomycorrhizal,Highly Probable,NULL,NULL,NULL,"Tedersoo L, Smith ME. 2013. Fungal Biology Reviews 27:83-99 ((https://doi.org/10.1016/j.fbr.2013.09.001))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,short-distance_delicate,/inocybe,317180,112731,0.13623725671918444,9.269184690081342e-4,0.0026079782845889773
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUj_161,71,2,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe_dewrangia,1,1,Inocybe_dewrangia,KP171114,SH1523705.08FU,reps,0.98974358974359,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,Sensu stricto (Matheny 2009).,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Matheny PB. 2009. McIlvainea 18:11-21 ((https://namyco.org/docs/3_Matheny.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,EctoMycorrhizal,short-distance_delicate,/inocybe,317180,112731,0.032900834105653386,2.238476574815562e-4,6.298178850538006e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_172,27,5,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,NA,NA,9,0.9,Glomeromycota_sp,KT378100,SH1168433.08FU,reps_singleton,0.973118279569892,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,112731,0.012511584800741427,8.512516552115518e-5,2.395082098091918e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_1184,80,7,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,1,1,Glomeromycota_sp,KY114690,SH2707623.08FU,reps,0.98,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,112731,0.03707136237256719,2.522227126552746e-4,7.096539549901979e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_2854,10,1,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,46,1,Glomeromycota_sp,KM208145,SH1549811.08FU,reps,0.866666666666667,0.958974358974359,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,112731,0.004633920296570899,3.1527839081909326e-5,8.870674437377474e-5
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUf_2741,13,1,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,11,1,Archaeosporales_sp,AM420404,SH1538598.08FU,refs,0.891304347826087,0.956521739130435,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,112731,0.006024096385542169,4.098619080648212e-5,1.1531876768590716e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_2791,12,1,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,40,1,Glomus_sp,MG008516,SH2591105.08FU,reps_singleton,0.865,0.95,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,112731,0.005560704355885079,3.783340689829119e-5,1.0644809324852969e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUh_21,14,0,NA,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,NA,NA,2,1,Archaeosporales_sp,AM420404,SH1538598.08FU,refs,0.935483870967742,0.99462365591397806,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,112731,0.006487488415199258,4.413897471467306e-5,1.2418944212328462e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_5253,10,2,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,1,1,Glomeromycota_sp,KY114676,SH2593367.08FU,reps_singleton,0.984375,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,112731,0.004633920296570899,3.1527839081909326e-5,8.870674437377474e-5
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_130,32,2,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,NA,1,1,Inocybe_sp,KP171149,SH1527309.08FU,reps,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,Sensu stricto (Matheny 2009).,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Matheny PB. 2009. McIlvainea 18:11-21 ((https://namyco.org/docs/3_Matheny.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,short-distance_delicate,/inocybe,317180,112731,0.014828544949026877,1.0088908506210984e-4,2.8386158199607915e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUf_3257,178,18,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,NA,1,1,Laccaria_sp,KU685689,SH1553071.08FU,reps,0.943127962085308,0.985781990521327,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,EctoMycorrhizal,short-distance_delicate,/laccaria,317180,112731,0.082483781278962,5.61195535657986e-4,0.0015789800498531904
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUj_887,18,3,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA,10,0.833333333333333,Mycena_polygramma,UDB0431950,SH1542348.08FU,reps,0.925925925925926,0.972222222222222,Pathotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite,Probable,Agaricoid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.008341056533827619,5.6750110347436785e-5,1.5967213987279452e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_7,561,58,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,15,1,Tomentella_sp,DQ377429,SH1502636.08FU,reps,0.932126696832579,0.995475113122172,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.25996292863762743,0.001768711772495113,0.004976448359368763
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUa_407,26,3,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Pezoloma,Pezoloma_ericae,1,1,Pezoloma_ericae,UDB0557885,SH1523764.08FU,reps,0.993055555555556,1,Pathotroph-Symbiotroph,Bryophyte Parasite-Ectomycorrhizal-Ericoid Mycorrhizal,Probable,Microfungus,NULL,Included due to manual confirmation,"Dalpe Y. 1989. New Phytologist 113:523-527 ((https://doi.org/10.1111/j.1469-8137.1989.tb00364.x)); Vrålstad T, et al. 2000. New Phytologist 145:549-563 ((https://doi.org/10.1046/j.1469-8137.2000.00605.x; as ectomycorrhizal)); Baral HO, Krieglsteiner L. 2006. Acta Mycologica 41:11-20 ((https://doi.org/10.5586/am.2006.003; as bryophyte parasite)); Huhtinen S, et al. 2010. Nova Hedwigia 90:413-431 ((https://doi.org/10.1127/0029-5035/2010/0090-0413; as bryophyte parasite)), Bent E, et al. 2011. Applied and Environmental Microbiology 77:3351-3359 ((https://doi.org/10.1128/AEM.02575-10; as ectomycorrhizal)); Vohník M, et al. 2012. PLoS ONE 7:e39524 ((https://doi.org/10.1371/journal.pone.0039524; as ericoid mycorrhizae))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.012048192771084338,8.197238161296424e-5,2.3063753537181433e-4
NSMSEQCasWoo01,NSS02,2158,U,7,253,Soil,SMM0107,107,SMM0107-POW14852A7-AAGKYY3M5,ITSall_OTUe_657,156,14,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,8,1,Thelephoraceae_sp,LC271292,SH1159735.08FU,reps_singleton,0.986175115207373,1,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.07228915662650602,4.918342896777855e-4,0.0013838252122308858
NSMSEQCasWoo01,NSS03,11854,U,8,250.3,Soil,SMM0108,108,SMM0108-POW14852A8-AAGKYY3M5,ITSall_OTUa_13,5144,363,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,NA,14,0.933333333333333,Laccaria_sp,GQ921752,SH1553078.08FU,reps,0.990243902439024,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,short-distance_delicate,/laccaria,317180,112731,0.43394634722456554,0.016217920423734156,0.045630749305869724
NSMSEQCasWoo01,NSS03,11854,U,8,250.3,Soil,SMM0108,108,SMM0108-POW14852A8-AAGKYY3M5,ITSall_OTUg_193,1012,69,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius_caesibulga,1,1,Cortinarius_caesibulga,GQ890310,SH1503825.08FU,refs,0.994897959183674,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,medium-distance_fringe,/cortinarius,317180,112731,0.08537202632022946,0.0031906173150892236,0.008977122530626004
NSMSEQCasWoo01,NSS03,11854,U,8,250.3,Soil,SMM0108,108,SMM0108-POW14852A8-AAGKYY3M5,ITSall_OTUa_1011,63,5,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,42,1,Glomus_sp,UDB0101045,SH1560422.08FU,reps,0.895287958115183,0.979057591623037,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,317180,112731,0.005314661717563692,1.9862538621602877e-4,5.588524895547808e-4
NSMSEQCasWoo01,NSS03,11854,U,8,250.3,Soil,SMM0108,108,SMM0108-POW14852A8-AAGKYY3M5,ITSall_OTUa_85,568,39,Fri Mar 21 23:04:47 2025,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Ruhlandiella,NA,1,1,Ruhlandiella_sp,GU187839,SH1177497.08FU,reps_singleton,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,NULL,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,short-distance_coarse,/terfezia-peziza_depressa,317180,112731,0.047916315167875825,0.0017907812598524496,0.005038543080430405
